instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_25.json,100,2,1906284.0,2790.0,2754,2130.0,14.959326,true,false,true,true,,reboot_v136_20260620_2335,reports\ogc2026_reboot_v001\stress_reboot_v136_twobay_short45_20260620_001\report.html,reports\ogc2026_reboot_v001\stress_reboot_v136_twobay_short45_20260620_001\solutions\hh__reboot_v136_20260620_2335\prob_25.solution.json
prob_27.json,150,2,78787221.0,5735.0,2033,5796.0,27.608588,true,false,true,true,,reboot_v136_20260620_2335,reports\ogc2026_reboot_v001\stress_reboot_v136_twobay_short45_20260620_001\report.html,reports\ogc2026_reboot_v001\stress_reboot_v136_twobay_short45_20260620_001\solutions\hh__reboot_v136_20260620_2335\prob_27.solution.json
