instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_39.json,250,3,48598605.0,3553.0,314,8168.0,51.693686,true,false,true,true,,reboot_v212_20260627_trackA_reserved_specialist_budget_on_v210,reports\ogc2026_reboot_v001\recheck_v217_prob39_20260627_001\report.html,reports\ogc2026_reboot_v001\recheck_v217_prob39_20260627_001\solutions\trusted__reboot_v212_20260627_trackA_reserved_specialist_budget_on_v210\prob_39.solution.json
prob_39.json,250,3,48598605.0,3553.0,314,8168.0,49.532753,true,false,true,true,,reboot_v217_20260627_trackA_prob19_long_fourbay_repair_on_v212,reports\ogc2026_reboot_v001\recheck_v217_prob39_20260627_001\report.html,reports\ogc2026_reboot_v001\recheck_v217_prob39_20260627_001\solutions\candidate__reboot_v217_20260627_trackA_prob19_long_fourbay_repair_on_v212\prob_39.solution.json
