instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_1.json,100,2,693901.0,11.0,1700,1810.0,23.209575,true,false,true,true,,reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\solutions\v152__reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151\prob_1.solution.json
prob_1.json,100,2,693901.0,11.0,1700,1810.0,19.900145,true,false,true,true,,reboot_v160_20260621_prob33_prob40_direct_slices_on_v152,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\solutions\v160__reboot_v160_20260621_prob33_prob40_direct_slices_on_v152\prob_1.solution.json
prob_6.json,150,3,4996094.0,151.0,2652,3356.0,46.371544,true,false,true,true,,reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\solutions\v152__reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151\prob_6.solution.json
prob_6.json,150,3,1339280.0,29.0,3130,3054.0,42.909401,true,false,true,true,,reboot_v160_20260621_prob33_prob40_direct_slices_on_v152,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\solutions\v160__reboot_v160_20260621_prob33_prob40_direct_slices_on_v152\prob_6.solution.json
prob_11.json,200,4,17206722.0,739.0,407,2350.0,19.262432,true,false,true,true,,reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\solutions\v152__reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151\prob_11.solution.json
prob_11.json,200,4,17206722.0,739.0,407,2350.0,14.751415,true,false,true,true,,reboot_v160_20260621_prob33_prob40_direct_slices_on_v152,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\solutions\v160__reboot_v160_20260621_prob33_prob40_direct_slices_on_v152\prob_11.solution.json
prob_16.json,250,4,176817.0,0.0,2938,1219.0,19.528350,true,false,true,true,,reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\solutions\v152__reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151\prob_16.solution.json
prob_16.json,250,4,176817.0,0.0,2938,1219.0,18.044589,true,false,true,true,,reboot_v160_20260621_prob33_prob40_direct_slices_on_v152,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\solutions\v160__reboot_v160_20260621_prob33_prob40_direct_slices_on_v152\prob_16.solution.json
prob_19.json,300,4,4715273.0,389.0,7056,4042.0,19.548754,true,false,true,true,,reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\solutions\v152__reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151\prob_19.solution.json
prob_19.json,300,4,4715273.0,389.0,7056,4042.0,19.673011,true,false,true,true,,reboot_v160_20260621_prob33_prob40_direct_slices_on_v152,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v160_tier9_20260621_001\solutions\v160__reboot_v160_20260621_prob33_prob40_direct_slices_on_v152\prob_19.solution.json
