instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_1.json,100,2,693901.0,11.0,1700,1810.0,15.657935,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_1.solution.json
prob_2.json,100,3,76910.0,0.0,1001,446.0,13.717760,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_2.solution.json
prob_3.json,100,3,213297.0,1.0,1668,1133.0,11.748096,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_3.solution.json
prob_4.json,100,2,387915.0,8.0,1853,998.0,11.423030,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_4.solution.json
prob_5.json,150,3,169685.0,0.0,1505,1061.0,16.246270,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_5.solution.json
prob_6.json,150,3,756030.0,9.0,1980,3170.0,22.904076,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_6.solution.json
prob_7.json,150,3,242600.0,0.0,3200,1468.0,18.491485,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_7.solution.json
prob_8.json,150,2,85472.0,0.0,1068,406.0,13.584203,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_8.solution.json
prob_9.json,200,3,3019167.0,209.0,1964,1485.0,27.926085,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_9.solution.json
prob_10.json,200,4,5648556.0,367.0,2563,2200.0,11.729645,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_10.solution.json
prob_11.json,200,4,17206722.0,739.0,407,2350.0,11.628098,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_11.solution.json
prob_12.json,200,4,824431.0,20.0,7577,2504.0,22.480407,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_12.solution.json
prob_13.json,250,4,17775043.0,923.0,4390,4366.0,13.264776,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_13.solution.json
prob_14.json,250,4,6413830.0,329.0,3621,4111.0,29.020512,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_14.solution.json
prob_15.json,250,4,1787797.0,88.0,3476,3509.0,23.744636,true,false,true,true,,v101,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\report.html,reports\ogc2026_reboot_v001\full_reboot_v101_train40_20260619_001\solutions\hh__v101\prob_15.solution.json
