instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_26.json,150,3,31708207.0,2305.0,2556,6385.0,25.093036,true,false,true,true,,reboot_v142_direct,reports\ogc2026_reboot_v001\target_reboot_v145_prob38like_20260621_001\report.html,reports\ogc2026_reboot_v001\target_reboot_v145_prob38like_20260621_001\solutions\direct__reboot_v142_direct\prob_26.solution.json
prob_26.json,150,3,31708207.0,2305.0,2556,6385.0,26.474507,true,false,true,true,,reboot_v145_prob38like_bounded_pair,reports\ogc2026_reboot_v001\target_reboot_v145_prob38like_20260621_001\report.html,reports\ogc2026_reboot_v001\target_reboot_v145_prob38like_20260621_001\solutions\direct__reboot_v145_prob38like_bounded_pair\prob_26.solution.json
prob_33.json,200,3,26172225.0,3805.0,1094,5289.0,44.446221,true,false,true,true,,reboot_v142_direct,reports\ogc2026_reboot_v001\target_reboot_v145_prob38like_20260621_001\report.html,reports\ogc2026_reboot_v001\target_reboot_v145_prob38like_20260621_001\solutions\direct__reboot_v142_direct\prob_33.solution.json
prob_33.json,200,3,26172225.0,3805.0,1094,5289.0,44.494405,true,false,true,true,,reboot_v145_prob38like_bounded_pair,reports\ogc2026_reboot_v001\target_reboot_v145_prob38like_20260621_001\report.html,reports\ogc2026_reboot_v001\target_reboot_v145_prob38like_20260621_001\solutions\direct__reboot_v145_prob38like_bounded_pair\prob_33.solution.json
prob_38.json,250,3,151254848.0,11120.0,3894,9947.0,47.733243,true,false,true,true,,reboot_v142_direct,reports\ogc2026_reboot_v001\target_reboot_v145_prob38like_20260621_001\report.html,reports\ogc2026_reboot_v001\target_reboot_v145_prob38like_20260621_001\solutions\direct__reboot_v142_direct\prob_38.solution.json
prob_38.json,250,3,151254848.0,11120.0,3894,9947.0,48.441111,true,false,true,true,,reboot_v145_prob38like_bounded_pair,reports\ogc2026_reboot_v001\target_reboot_v145_prob38like_20260621_001\report.html,reports\ogc2026_reboot_v001\target_reboot_v145_prob38like_20260621_001\solutions\direct__reboot_v145_prob38like_bounded_pair\prob_38.solution.json
