instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_1.json,100,2,693901.0,11.0,1700,1810.0,25.358929,true,false,true,true,,reboot_v146_parent,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\solutions\direct__reboot_v146_parent\prob_1.solution.json
prob_1.json,100,2,693901.0,11.0,1700,1810.0,20.577360,true,false,true,true,,reboot_v147_prob40like_v001base,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\solutions\direct__reboot_v147_prob40like_v001base\prob_1.solution.json
prob_6.json,150,3,16554568.0,542.0,2544,3182.0,47.541716,true,false,true,true,,reboot_v146_parent,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\solutions\direct__reboot_v146_parent\prob_6.solution.json
prob_6.json,150,3,1126505.0,22.0,2535,3046.0,44.631257,true,false,true,true,,reboot_v147_prob40like_v001base,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\solutions\direct__reboot_v147_prob40like_v001base\prob_6.solution.json
prob_11.json,200,4,17206722.0,739.0,407,2350.0,16.088509,true,false,true,true,,reboot_v146_parent,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\solutions\direct__reboot_v146_parent\prob_11.solution.json
prob_11.json,200,4,17206722.0,739.0,407,2350.0,17.342693,true,false,true,true,,reboot_v147_prob40like_v001base,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\solutions\direct__reboot_v147_prob40like_v001base\prob_11.solution.json
prob_16.json,250,4,176817.0,0.0,2938,1219.0,19.434093,true,false,true,true,,reboot_v146_parent,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\solutions\direct__reboot_v146_parent\prob_16.solution.json
prob_16.json,250,4,176817.0,0.0,2938,1219.0,21.028060,true,false,true,true,,reboot_v147_prob40like_v001base,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\solutions\direct__reboot_v147_prob40like_v001base\prob_16.solution.json
prob_19.json,300,4,4715273.0,389.0,7056,4042.0,20.196877,true,false,true,true,,reboot_v146_parent,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\solutions\direct__reboot_v146_parent\prob_19.solution.json
prob_19.json,300,4,4715273.0,389.0,7056,4042.0,21.125848,true,false,true,true,,reboot_v147_prob40like_v001base,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v147_tier9_20260621_001\solutions\direct__reboot_v147_prob40like_v001base\prob_19.solution.json
