instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_6.json,150,3,577115.0,7.0,1815,2380.0,31.607142,true,false,true,true,,baseline_hh_v280_probe,reports\ogc2026_reboot_v001\probe_active_v280_baseline_hh_py_20260628_001\report.html,reports\ogc2026_reboot_v001\probe_active_v280_baseline_hh_py_20260628_001\solutions\hh_active__baseline_hh_v280_probe\prob_6.solution.json
prob_9.json,200,3,237200.0,0.0,1090,1545.0,27.883779,true,false,true,true,,baseline_hh_v280_probe,reports\ogc2026_reboot_v001\probe_active_v280_baseline_hh_py_20260628_001\report.html,reports\ogc2026_reboot_v001\probe_active_v280_baseline_hh_py_20260628_001\solutions\hh_active__baseline_hh_v280_probe\prob_9.solution.json
prob_36.json,250,4,1506223.0,2019.0,1392,12166.0,52.650728,true,false,true,true,,baseline_hh_v280_probe,reports\ogc2026_reboot_v001\probe_active_v280_baseline_hh_py_20260628_001\report.html,reports\ogc2026_reboot_v001\probe_active_v280_baseline_hh_py_20260628_001\solutions\hh_active__baseline_hh_v280_probe\prob_36.solution.json
prob_39.json,250,3,48160369.0,3521.0,194,8094.0,58.479461,true,false,true,true,,baseline_hh_v280_probe,reports\ogc2026_reboot_v001\probe_active_v280_baseline_hh_py_20260628_001\report.html,reports\ogc2026_reboot_v001\probe_active_v280_baseline_hh_py_20260628_001\solutions\hh_active__baseline_hh_v280_probe\prob_39.solution.json
