instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_10.json,200,4,1552011.0,85.0,2595,2237.0,17.333530,true,false,true,true,,hh_active_v195,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\report.html,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\solutions\active__hh_active_v195\prob_10.solution.json
prob_10.json,200,4,1552011.0,85.0,2595,2237.0,15.471392,true,false,true,true,,v195,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\report.html,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\solutions\direct__v195\prob_10.solution.json
prob_20.json,300,5,5199740.0,164.0,3642,6436.0,51.962081,true,false,true,true,,hh_active_v195,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\report.html,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\solutions\active__hh_active_v195\prob_20.solution.json
prob_20.json,300,5,5199740.0,164.0,3642,6436.0,51.606236,true,false,true,true,,v195,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\report.html,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\solutions\direct__v195\prob_20.solution.json
prob_32.json,200,3,12781706.0,2992.0,2434,4662.0,54.855862,true,false,true,true,,hh_active_v195,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\report.html,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\solutions\active__hh_active_v195\prob_32.solution.json
prob_32.json,200,3,12935663.0,3021.0,2614,4756.0,49.722893,true,false,true,true,,v195,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\report.html,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\solutions\direct__v195\prob_32.solution.json
prob_38.json,250,3,151254848.0,11120.0,3894,9947.0,47.598183,true,false,true,true,,hh_active_v195,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\report.html,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\solutions\active__hh_active_v195\prob_38.solution.json
prob_38.json,250,3,151254848.0,11120.0,3894,9947.0,46.902196,true,false,true,true,,v195,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\report.html,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\solutions\direct__v195\prob_38.solution.json
prob_39.json,250,3,48160369.0,3521.0,194,8094.0,56.790665,true,false,true,true,,hh_active_v195,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\report.html,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\solutions\active__hh_active_v195\prob_39.solution.json
prob_39.json,250,3,48160369.0,3521.0,194,8094.0,56.633552,true,false,true,true,,v195,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\report.html,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\solutions\direct__v195\prob_39.solution.json
prob_40.json,250,4,5780789.0,8429.0,4947,11823.0,55.476195,true,false,true,true,,hh_active_v195,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\report.html,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\solutions\active__hh_active_v195\prob_40.solution.json
prob_40.json,250,4,5780789.0,8429.0,4947,11823.0,55.216034,true,false,true,true,,v195,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\report.html,reports\ogc2026_reboot_v001\verify_active_v195_publish_20260626_001\solutions\direct__v195\prob_40.solution.json
