instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_31.json,200,4,39589844.0,2735.0,1843,11680.0,51.634561,true,false,true,true,,baseline_hh,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\report.html,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\solutions\wrapper__baseline_hh\prob_31.solution.json
prob_31.json,200,4,39589844.0,2735.0,1843,11680.0,51.186697,true,false,true,true,,active,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\report.html,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\solutions\active__active\prob_31.solution.json
prob_37.json,250,3,17644653.0,3961.0,3660,7380.0,49.087883,true,false,true,true,,baseline_hh,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\report.html,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\solutions\wrapper__baseline_hh\prob_37.solution.json
prob_37.json,250,3,17644653.0,3961.0,3660,7380.0,49.615868,true,false,true,true,,active,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\report.html,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\solutions\active__active\prob_37.solution.json
prob_39.json,250,3,48160369.0,3521.0,194,8094.0,59.256080,true,false,true,true,,baseline_hh,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\report.html,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\solutions\wrapper__baseline_hh\prob_39.solution.json
prob_39.json,250,3,48598605.0,3553.0,314,8168.0,47.906677,true,false,true,true,,active,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\report.html,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\solutions\active__active\prob_39.solution.json
prob_40.json,250,4,5910122.0,8622.0,4587,11897.0,46.587098,true,false,true,true,,baseline_hh,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\report.html,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\solutions\wrapper__baseline_hh\prob_40.solution.json
prob_40.json,250,4,5910122.0,8622.0,4587,11897.0,44.734975,true,false,true,true,,active,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\report.html,reports\ogc2026_reboot_v001\verify_active_v123_publish_20260620_001\solutions\active__active\prob_40.solution.json
