instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_1.json,100,2,606628.0,8.0,1700,1810.0,26.564433,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_1.solution.json
prob_1.json,100,2,606628.0,8.0,1700,1810.0,22.747569,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_1.solution.json
prob_6.json,150,3,577115.0,7.0,1815,2380.0,30.035215,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_6.solution.json
prob_6.json,150,3,577115.0,7.0,1815,2380.0,29.802379,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_6.solution.json
prob_10.json,200,4,943557.0,43.0,2601,2255.0,34.570914,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_10.solution.json
prob_10.json,200,4,943557.0,43.0,2601,2255.0,35.357466,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_10.solution.json
prob_11.json,200,4,7986128.0,334.0,414,2624.0,55.812376,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_11.solution.json
prob_11.json,200,4,7986128.0,334.0,414,2624.0,55.637677,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_11.solution.json
prob_13.json,250,4,9583645.0,482.0,4438,4465.0,38.857670,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_13.solution.json
prob_13.json,250,4,8863902.0,443.0,4438,4509.0,55.553658,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_13.solution.json
prob_14.json,250,4,3795716.0,181.0,3301,4221.0,54.731542,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_14.solution.json
prob_14.json,250,4,3795716.0,181.0,3301,4221.0,55.170271,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_14.solution.json
prob_19.json,300,4,1896684.0,123.0,6544,4199.0,40.749519,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_19.solution.json
prob_19.json,300,4,1896684.0,123.0,6544,4199.0,40.926854,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_19.solution.json
prob_20.json,300,5,5199740.0,164.0,3642,6436.0,46.567124,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_20.solution.json
prob_20.json,300,5,5199740.0,164.0,3642,6436.0,47.256850,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_20.solution.json
prob_24.json,100,3,2981583.0,166.0,1381,2538.0,36.782314,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_24.solution.json
prob_24.json,100,3,2981583.0,166.0,1381,2538.0,36.998193,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_24.solution.json
prob_28.json,150,3,18836666.0,1310.0,1012,4558.0,26.415739,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_28.solution.json
prob_28.json,150,3,18836666.0,1310.0,1012,4558.0,26.631729,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_28.solution.json
prob_33.json,200,3,26172225.0,3805.0,1094,5289.0,39.380607,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_33.solution.json
prob_33.json,200,3,26172225.0,3805.0,1094,5289.0,39.722496,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_33.solution.json
prob_36.json,250,4,1499988.0,2010.0,1381,12149.0,50.276561,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_36.solution.json
prob_36.json,250,4,1499988.0,2010.0,1381,12149.0,50.432752,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_36.solution.json
prob_38.json,250,3,151254848.0,11120.0,3894,9947.0,56.688234,true,false,true,true,,v315_active_surface,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\active__v315_active_surface\prob_38.solution.json
prob_38.json,250,3,151254848.0,11120.0,3894,9947.0,56.666123,true,false,true,true,,v317_prob13_only_window_multiblock,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\report.html,reports\ogc2026_reboot_v001\smoke_compare_v317_vs_active_20260630_001\solutions\hh__v317_prob13_only_window_multiblock\prob_38.solution.json
