timestamp,run_id,algorithm_name,algorithm_version,algorithm_path,algorithm_sha256,checker_sha256,git_branch,git_head,git_dirty,instance_name,requested_timelimit,official_limit,timeout_grace,watchdog_timeout_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,feasible,stage,objective,score,cost,obj1,obj2,obj3,runtime_sec,runner_elapsed_sec,assigned_blocks,total_blocks,total_bays,error_message,solution_file,log_file,tester_summary,benchmark_command
2026-06-25T12:01:43,verify_reboot_v152_recheck_20260625_001,baseline_hh,reboot_v152_recheck_20260625,ogc2026\baseline\alg_versions\reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py,8c966cd9a7fc85aebf61d7a2b152abcd438cdaf3bbd45edd1fb60eb39f263f32,9dfaa0ac5fa3e0f16fdfb0890e11b4cb64ea59b8edee029a9c4f13a2c52538b0,hh_algorithm_loop,ae77991e,True,prob_1.json,60.000000,60.000000,20.000000,90.000000,true,false,true,true,true,5,693901.0,693901.0,693901.0,11.0,1700,1810.0,14.630213,14.170624017715454,100,100,2,,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\solutions\baseline_hh__reboot_v152_recheck_20260625\prob_1.solution.json,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\logs\baseline_hh__reboot_v152_recheck_20260625\prob_1.log,PASS objective=693901.0 obj1=11.0 obj2=1700 obj3=1810.0,"C:\Python314\python.exe D:\dev\ogc2026_inu\challenge_problem_OGC2026\ogc2026\batchrunner\benchmark.py --algorithm name=baseline_hh,version=reboot_v152_recheck_20260625,path=ogc2026/baseline/alg_versions/reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py --problem train/prob_1.json --problem train/prob_6.json --problem train/prob_11.json --problem train/prob_13.json --problem train/prob_19.json --problem train/prob_25.json --problem train/prob_27.json --problem train/prob_33.json --problem train/prob_37.json --problem train/prob_38.json --problem train/prob_39.json --timelimit 60 --run-id verify_reboot_v152_recheck_20260625_001 --out-dir reports/ogc2026_reboot_v001/verify_reboot_v152_recheck_20260625_001 --cumulative-csv reports/ogc2026_reboot_v001/reboot_benchmark_results_v2.csv"
2026-06-25T12:01:43,verify_reboot_v152_recheck_20260625_001,baseline_hh,reboot_v152_recheck_20260625,ogc2026\baseline\alg_versions\reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py,8c966cd9a7fc85aebf61d7a2b152abcd438cdaf3bbd45edd1fb60eb39f263f32,9dfaa0ac5fa3e0f16fdfb0890e11b4cb64ea59b8edee029a9c4f13a2c52538b0,hh_algorithm_loop,ae77991e,True,prob_6.json,60.000000,60.000000,20.000000,90.000000,true,false,true,true,true,5,756030.0,756030.0,756030.0,9.0,1980,3170.0,35.380790,34.923672676086426,150,150,3,,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\solutions\baseline_hh__reboot_v152_recheck_20260625\prob_6.solution.json,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\logs\baseline_hh__reboot_v152_recheck_20260625\prob_6.log,PASS objective=756030.0 obj1=9.0 obj2=1980 obj3=3170.0,"C:\Python314\python.exe D:\dev\ogc2026_inu\challenge_problem_OGC2026\ogc2026\batchrunner\benchmark.py --algorithm name=baseline_hh,version=reboot_v152_recheck_20260625,path=ogc2026/baseline/alg_versions/reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py --problem train/prob_1.json --problem train/prob_6.json --problem train/prob_11.json --problem train/prob_13.json --problem train/prob_19.json --problem train/prob_25.json --problem train/prob_27.json --problem train/prob_33.json --problem train/prob_37.json --problem train/prob_38.json --problem train/prob_39.json --timelimit 60 --run-id verify_reboot_v152_recheck_20260625_001 --out-dir reports/ogc2026_reboot_v001/verify_reboot_v152_recheck_20260625_001 --cumulative-csv reports/ogc2026_reboot_v001/reboot_benchmark_results_v2.csv"
2026-06-25T12:01:43,verify_reboot_v152_recheck_20260625_001,baseline_hh,reboot_v152_recheck_20260625,ogc2026\baseline\alg_versions\reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py,8c966cd9a7fc85aebf61d7a2b152abcd438cdaf3bbd45edd1fb60eb39f263f32,9dfaa0ac5fa3e0f16fdfb0890e11b4cb64ea59b8edee029a9c4f13a2c52538b0,hh_algorithm_loop,ae77991e,True,prob_11.json,60.000000,60.000000,20.000000,90.000000,true,false,true,true,true,5,17206722.0,17206722.0,17206722.0,739.0,407,2350.0,11.677212,11.144887924194336,200,200,4,,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\solutions\baseline_hh__reboot_v152_recheck_20260625\prob_11.solution.json,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\logs\baseline_hh__reboot_v152_recheck_20260625\prob_11.log,PASS objective=17206722.0 obj1=739.0 obj2=407 obj3=2350.0,"C:\Python314\python.exe D:\dev\ogc2026_inu\challenge_problem_OGC2026\ogc2026\batchrunner\benchmark.py --algorithm name=baseline_hh,version=reboot_v152_recheck_20260625,path=ogc2026/baseline/alg_versions/reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py --problem train/prob_1.json --problem train/prob_6.json --problem train/prob_11.json --problem train/prob_13.json --problem train/prob_19.json --problem train/prob_25.json --problem train/prob_27.json --problem train/prob_33.json --problem train/prob_37.json --problem train/prob_38.json --problem train/prob_39.json --timelimit 60 --run-id verify_reboot_v152_recheck_20260625_001 --out-dir reports/ogc2026_reboot_v001/verify_reboot_v152_recheck_20260625_001 --cumulative-csv reports/ogc2026_reboot_v001/reboot_benchmark_results_v2.csv"
2026-06-25T12:01:43,verify_reboot_v152_recheck_20260625_001,baseline_hh,reboot_v152_recheck_20260625,ogc2026\baseline\alg_versions\reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py,8c966cd9a7fc85aebf61d7a2b152abcd438cdaf3bbd45edd1fb60eb39f263f32,9dfaa0ac5fa3e0f16fdfb0890e11b4cb64ea59b8edee029a9c4f13a2c52538b0,hh_algorithm_loop,ae77991e,True,prob_13.json,60.000000,60.000000,20.000000,90.000000,true,false,true,true,true,5,17775043.0,17775043.0,17775043.0,923.0,4390,4366.0,12.861032,12.403908491134644,250,250,4,,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\solutions\baseline_hh__reboot_v152_recheck_20260625\prob_13.solution.json,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\logs\baseline_hh__reboot_v152_recheck_20260625\prob_13.log,PASS objective=17775043.0 obj1=923.0 obj2=4390 obj3=4366.0,"C:\Python314\python.exe D:\dev\ogc2026_inu\challenge_problem_OGC2026\ogc2026\batchrunner\benchmark.py --algorithm name=baseline_hh,version=reboot_v152_recheck_20260625,path=ogc2026/baseline/alg_versions/reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py --problem train/prob_1.json --problem train/prob_6.json --problem train/prob_11.json --problem train/prob_13.json --problem train/prob_19.json --problem train/prob_25.json --problem train/prob_27.json --problem train/prob_33.json --problem train/prob_37.json --problem train/prob_38.json --problem train/prob_39.json --timelimit 60 --run-id verify_reboot_v152_recheck_20260625_001 --out-dir reports/ogc2026_reboot_v001/verify_reboot_v152_recheck_20260625_001 --cumulative-csv reports/ogc2026_reboot_v001/reboot_benchmark_results_v2.csv"
2026-06-25T12:01:43,verify_reboot_v152_recheck_20260625_001,baseline_hh,reboot_v152_recheck_20260625,ogc2026\baseline\alg_versions\reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py,8c966cd9a7fc85aebf61d7a2b152abcd438cdaf3bbd45edd1fb60eb39f263f32,9dfaa0ac5fa3e0f16fdfb0890e11b4cb64ea59b8edee029a9c4f13a2c52538b0,hh_algorithm_loop,ae77991e,True,prob_19.json,60.000000,60.000000,20.000000,90.000000,true,false,true,true,true,5,4715273.0,4715273.0,4715273.0,389.0,7056,4042.0,14.992521,14.485303163528442,300,300,4,,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\solutions\baseline_hh__reboot_v152_recheck_20260625\prob_19.solution.json,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\logs\baseline_hh__reboot_v152_recheck_20260625\prob_19.log,PASS objective=4715273.0 obj1=389.0 obj2=7056 obj3=4042.0,"C:\Python314\python.exe D:\dev\ogc2026_inu\challenge_problem_OGC2026\ogc2026\batchrunner\benchmark.py --algorithm name=baseline_hh,version=reboot_v152_recheck_20260625,path=ogc2026/baseline/alg_versions/reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py --problem train/prob_1.json --problem train/prob_6.json --problem train/prob_11.json --problem train/prob_13.json --problem train/prob_19.json --problem train/prob_25.json --problem train/prob_27.json --problem train/prob_33.json --problem train/prob_37.json --problem train/prob_38.json --problem train/prob_39.json --timelimit 60 --run-id verify_reboot_v152_recheck_20260625_001 --out-dir reports/ogc2026_reboot_v001/verify_reboot_v152_recheck_20260625_001 --cumulative-csv reports/ogc2026_reboot_v001/reboot_benchmark_results_v2.csv"
2026-06-25T12:01:43,verify_reboot_v152_recheck_20260625_001,baseline_hh,reboot_v152_recheck_20260625,ogc2026\baseline\alg_versions\reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py,8c966cd9a7fc85aebf61d7a2b152abcd438cdaf3bbd45edd1fb60eb39f263f32,9dfaa0ac5fa3e0f16fdfb0890e11b4cb64ea59b8edee029a9c4f13a2c52538b0,hh_algorithm_loop,ae77991e,True,prob_25.json,60.000000,60.000000,20.000000,90.000000,true,false,true,true,true,5,1454484.0,1454484.0,1454484.0,2089.0,241,3044.0,37.200503,36.73620867729187,100,100,2,,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\solutions\baseline_hh__reboot_v152_recheck_20260625\prob_25.solution.json,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\logs\baseline_hh__reboot_v152_recheck_20260625\prob_25.log,PASS objective=1454484.0 obj1=2089.0 obj2=241 obj3=3044.0,"C:\Python314\python.exe D:\dev\ogc2026_inu\challenge_problem_OGC2026\ogc2026\batchrunner\benchmark.py --algorithm name=baseline_hh,version=reboot_v152_recheck_20260625,path=ogc2026/baseline/alg_versions/reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py --problem train/prob_1.json --problem train/prob_6.json --problem train/prob_11.json --problem train/prob_13.json --problem train/prob_19.json --problem train/prob_25.json --problem train/prob_27.json --problem train/prob_33.json --problem train/prob_37.json --problem train/prob_38.json --problem train/prob_39.json --timelimit 60 --run-id verify_reboot_v152_recheck_20260625_001 --out-dir reports/ogc2026_reboot_v001/verify_reboot_v152_recheck_20260625_001 --cumulative-csv reports/ogc2026_reboot_v001/reboot_benchmark_results_v2.csv"
2026-06-25T12:01:43,verify_reboot_v152_recheck_20260625_001,baseline_hh,reboot_v152_recheck_20260625,ogc2026\baseline\alg_versions\reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py,8c966cd9a7fc85aebf61d7a2b152abcd438cdaf3bbd45edd1fb60eb39f263f32,9dfaa0ac5fa3e0f16fdfb0890e11b4cb64ea59b8edee029a9c4f13a2c52538b0,hh_algorithm_loop,ae77991e,True,prob_27.json,60.000000,60.000000,20.000000,90.000000,true,false,true,true,true,5,76200619.0,76200619.0,76200619.0,5541.0,2033,5796.0,51.640957,50.89901351928711,150,150,2,,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\solutions\baseline_hh__reboot_v152_recheck_20260625\prob_27.solution.json,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\logs\baseline_hh__reboot_v152_recheck_20260625\prob_27.log,PASS objective=76200619.0 obj1=5541.0 obj2=2033 obj3=5796.0,"C:\Python314\python.exe D:\dev\ogc2026_inu\challenge_problem_OGC2026\ogc2026\batchrunner\benchmark.py --algorithm name=baseline_hh,version=reboot_v152_recheck_20260625,path=ogc2026/baseline/alg_versions/reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py --problem train/prob_1.json --problem train/prob_6.json --problem train/prob_11.json --problem train/prob_13.json --problem train/prob_19.json --problem train/prob_25.json --problem train/prob_27.json --problem train/prob_33.json --problem train/prob_37.json --problem train/prob_38.json --problem train/prob_39.json --timelimit 60 --run-id verify_reboot_v152_recheck_20260625_001 --out-dir reports/ogc2026_reboot_v001/verify_reboot_v152_recheck_20260625_001 --cumulative-csv reports/ogc2026_reboot_v001/reboot_benchmark_results_v2.csv"
2026-06-25T12:01:43,verify_reboot_v152_recheck_20260625_001,baseline_hh,reboot_v152_recheck_20260625,ogc2026\baseline\alg_versions\reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py,8c966cd9a7fc85aebf61d7a2b152abcd438cdaf3bbd45edd1fb60eb39f263f32,9dfaa0ac5fa3e0f16fdfb0890e11b4cb64ea59b8edee029a9c4f13a2c52538b0,hh_algorithm_loop,ae77991e,True,prob_33.json,60.000000,60.000000,20.000000,90.000000,true,false,true,true,true,5,26172225.0,26172225.0,26172225.0,3805.0,1094,5289.0,44.719567,44.298890113830566,200,200,3,,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\solutions\baseline_hh__reboot_v152_recheck_20260625\prob_33.solution.json,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\logs\baseline_hh__reboot_v152_recheck_20260625\prob_33.log,PASS objective=26172225.0 obj1=3805.0 obj2=1094 obj3=5289.0,"C:\Python314\python.exe D:\dev\ogc2026_inu\challenge_problem_OGC2026\ogc2026\batchrunner\benchmark.py --algorithm name=baseline_hh,version=reboot_v152_recheck_20260625,path=ogc2026/baseline/alg_versions/reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py --problem train/prob_1.json --problem train/prob_6.json --problem train/prob_11.json --problem train/prob_13.json --problem train/prob_19.json --problem train/prob_25.json --problem train/prob_27.json --problem train/prob_33.json --problem train/prob_37.json --problem train/prob_38.json --problem train/prob_39.json --timelimit 60 --run-id verify_reboot_v152_recheck_20260625_001 --out-dir reports/ogc2026_reboot_v001/verify_reboot_v152_recheck_20260625_001 --cumulative-csv reports/ogc2026_reboot_v001/reboot_benchmark_results_v2.csv"
2026-06-25T12:01:43,verify_reboot_v152_recheck_20260625_001,baseline_hh,reboot_v152_recheck_20260625,ogc2026\baseline\alg_versions\reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py,8c966cd9a7fc85aebf61d7a2b152abcd438cdaf3bbd45edd1fb60eb39f263f32,9dfaa0ac5fa3e0f16fdfb0890e11b4cb64ea59b8edee029a9c4f13a2c52538b0,hh_algorithm_loop,ae77991e,True,prob_37.json,60.000000,60.000000,20.000000,90.000000,true,false,true,true,true,5,21777210.0,21777210.0,21777210.0,5234.0,4122,7193.0,28.055635,27.61446261405945,250,250,3,,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\solutions\baseline_hh__reboot_v152_recheck_20260625\prob_37.solution.json,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\logs\baseline_hh__reboot_v152_recheck_20260625\prob_37.log,PASS objective=21777210.0 obj1=5234.0 obj2=4122 obj3=7193.0,"C:\Python314\python.exe D:\dev\ogc2026_inu\challenge_problem_OGC2026\ogc2026\batchrunner\benchmark.py --algorithm name=baseline_hh,version=reboot_v152_recheck_20260625,path=ogc2026/baseline/alg_versions/reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py --problem train/prob_1.json --problem train/prob_6.json --problem train/prob_11.json --problem train/prob_13.json --problem train/prob_19.json --problem train/prob_25.json --problem train/prob_27.json --problem train/prob_33.json --problem train/prob_37.json --problem train/prob_38.json --problem train/prob_39.json --timelimit 60 --run-id verify_reboot_v152_recheck_20260625_001 --out-dir reports/ogc2026_reboot_v001/verify_reboot_v152_recheck_20260625_001 --cumulative-csv reports/ogc2026_reboot_v001/reboot_benchmark_results_v2.csv"
2026-06-25T12:01:43,verify_reboot_v152_recheck_20260625_001,baseline_hh,reboot_v152_recheck_20260625,ogc2026\baseline\alg_versions\reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py,8c966cd9a7fc85aebf61d7a2b152abcd438cdaf3bbd45edd1fb60eb39f263f32,9dfaa0ac5fa3e0f16fdfb0890e11b4cb64ea59b8edee029a9c4f13a2c52538b0,hh_algorithm_loop,ae77991e,True,prob_38.json,60.000000,60.000000,20.000000,90.000000,true,false,true,true,true,5,151254848.0,151254848.0,151254848.0,11120.0,3894,9947.0,46.624537,46.191949129104614,250,250,3,,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\solutions\baseline_hh__reboot_v152_recheck_20260625\prob_38.solution.json,reports\ogc2026_reboot_v001\verify_reboot_v152_recheck_20260625_001\logs\baseline_hh__reboot_v152_recheck_20260625\prob_38.log,PASS objective=151254848.0 obj1=11120.0 obj2=3894 obj3=9947.0,"C:\Python314\python.exe D:\dev\ogc2026_inu\challenge_problem_OGC2026\ogc2026\batchrunner\benchmark.py --algorithm name=baseline_hh,version=reboot_v152_recheck_20260625,path=ogc2026/baseline/alg_versions/reboot_v152_20260621_runtime_backlog_direct_flatten_on_v151.py --problem train/prob_1.json --problem train/prob_6.json --problem train/prob_11.json --problem train/prob_13.json --problem train/prob_19.json --problem train/prob_25.json --problem train/prob_27.json --problem train/prob_33.json --problem train/prob_37.json --problem train/prob_38.json --problem train/prob_39.json --timelimit 60 --run-id verify_reboot_v152_recheck_20260625_001 --out-dir reports/ogc2026_reboot_v001/verify_reboot_v152_recheck_20260625_001 --cumulative-csv reports/ogc2026_reboot_v001/reboot_benchmark_results_v2.csv"
