instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_11.json,200,4,8364652.0,351.0,366,2551.0,45.341241,true,false,true,true,,baseline_hh_v267_loaderfix_recheck,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\report.html,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\solutions\hh_active__baseline_hh_v267_loaderfix_recheck\prob_11.solution.json
prob_13.json,250,4,9876799.0,498.0,4384,4433.0,35.096270,true,false,true,true,,baseline_hh_v267_loaderfix_recheck,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\report.html,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\solutions\hh_active__baseline_hh_v267_loaderfix_recheck\prob_13.solution.json
prob_14.json,250,4,3795716.0,181.0,3301,4221.0,54.107013,true,false,true,true,,baseline_hh_v267_loaderfix_recheck,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\report.html,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\solutions\hh_active__baseline_hh_v267_loaderfix_recheck\prob_14.solution.json
prob_19.json,300,4,2008665.0,134.0,6535,4159.0,37.734645,true,false,true,true,,baseline_hh_v267_loaderfix_recheck,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\report.html,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\solutions\hh_active__baseline_hh_v267_loaderfix_recheck\prob_19.solution.json
prob_20.json,300,5,5199740.0,164.0,3642,6436.0,55.907198,true,false,true,true,,baseline_hh_v267_loaderfix_recheck,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\report.html,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\solutions\hh_active__baseline_hh_v267_loaderfix_recheck\prob_20.solution.json
prob_33.json,200,3,26172225.0,3805.0,1094,5289.0,39.077257,true,false,true,true,,baseline_hh_v267_loaderfix_recheck,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\report.html,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\solutions\hh_active__baseline_hh_v267_loaderfix_recheck\prob_33.solution.json
prob_38.json,250,3,151254848.0,11120.0,3894,9947.0,56.118960,true,false,true,true,,baseline_hh_v267_loaderfix_recheck,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\report.html,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\solutions\hh_active__baseline_hh_v267_loaderfix_recheck\prob_38.solution.json
prob_40.json,250,4,5780789.0,8429.0,4947,11823.0,55.444443,true,false,true,true,,baseline_hh_v267_loaderfix_recheck,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\report.html,reports\ogc2026_reboot_v001\verify_active_v267_baseline_hh_py_20260628_004\solutions\hh_active__baseline_hh_v267_loaderfix_recheck\prob_40.solution.json
