instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_1.json,100,2,606628.0,8.0,1700,1810.0,15.322637,true,false,true,true,,reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\solutions\hh__reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217\prob_1.solution.json
prob_6.json,150,3,715812.0,7.0,1936,3299.0,32.981097,true,false,true,true,,reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\solutions\hh__reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217\prob_6.solution.json
prob_11.json,200,4,8565801.0,360.0,607,2504.0,39.384016,true,false,true,true,,reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\solutions\hh__reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217\prob_11.solution.json
prob_13.json,250,4,10383916.0,526.0,4439,4327.0,33.183040,true,false,true,true,,reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\solutions\hh__reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217\prob_13.solution.json
prob_14.json,250,4,3795716.0,181.0,3301,4221.0,54.491949,true,false,true,true,,reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\solutions\hh__reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217\prob_14.solution.json
prob_19.json,300,4,2147083.0,147.0,6638,4154.0,36.415061,true,false,true,true,,reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\solutions\hh__reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217\prob_19.solution.json
prob_20.json,300,5,5199740.0,164.0,3642,6436.0,51.184015,true,false,true,true,,reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\solutions\hh__reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217\prob_20.solution.json
prob_24.json,100,3,2981583.0,166.0,1381,2538.0,32.126277,true,false,true,true,,reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\solutions\hh__reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217\prob_24.solution.json
prob_27.json,150,2,75028700.0,5456.0,1926,5700.0,45.376733,true,false,true,true,,reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\solutions\hh__reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217\prob_27.solution.json
prob_33.json,200,3,26172225.0,3805.0,1094,5289.0,49.384838,true,false,true,true,,reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\solutions\hh__reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217\prob_33.solution.json
prob_38.json,250,3,151254848.0,11120.0,3894,9947.0,55.992504,true,false,true,true,,reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\report.html,reports\ogc2026_reboot_v001\smoke_reboot_v218_trackA_20260627_001\solutions\hh__reboot_v218_20260627_trackA_dense_fourbay_deep_chain_on_v217\prob_38.solution.json
