instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_1.json,100,2,606628.0,8.0,1700,1810.0,23.138683,true,false,true,true,,v317_direct,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\direct__v317_direct\prob_1.solution.json
prob_1.json,100,2,606628.0,8.0,1700,1810.0,22.825064,true,false,true,true,,v318_baseline_hh_alias,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\wrapper__v318_baseline_hh_alias\prob_1.solution.json
prob_6.json,150,3,577115.0,7.0,1815,2380.0,29.983474,true,false,true,true,,v317_direct,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\direct__v317_direct\prob_6.solution.json
prob_6.json,150,3,577115.0,7.0,1815,2380.0,29.966205,true,false,true,true,,v318_baseline_hh_alias,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\wrapper__v318_baseline_hh_alias\prob_6.solution.json
prob_10.json,200,4,943557.0,43.0,2601,2255.0,34.230135,true,false,true,true,,v317_direct,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\direct__v317_direct\prob_10.solution.json
prob_10.json,200,4,943557.0,43.0,2601,2255.0,34.101320,true,false,true,true,,v318_baseline_hh_alias,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\wrapper__v318_baseline_hh_alias\prob_10.solution.json
prob_11.json,200,4,7986128.0,334.0,414,2624.0,55.456911,true,false,true,true,,v317_direct,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\direct__v317_direct\prob_11.solution.json
prob_11.json,200,4,7986128.0,334.0,414,2624.0,55.877235,true,false,true,true,,v318_baseline_hh_alias,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\wrapper__v318_baseline_hh_alias\prob_11.solution.json
prob_13.json,250,4,8863902.0,443.0,4438,4509.0,55.035015,true,false,true,true,,v317_direct,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\direct__v317_direct\prob_13.solution.json
prob_13.json,250,4,8863902.0,443.0,4438,4509.0,54.986835,true,false,true,true,,v318_baseline_hh_alias,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\wrapper__v318_baseline_hh_alias\prob_13.solution.json
prob_14.json,250,4,3795716.0,181.0,3301,4221.0,53.699331,true,false,true,true,,v317_direct,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\direct__v317_direct\prob_14.solution.json
prob_14.json,250,4,3795716.0,181.0,3301,4221.0,55.496308,true,false,true,true,,v318_baseline_hh_alias,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\wrapper__v318_baseline_hh_alias\prob_14.solution.json
prob_19.json,300,4,1896684.0,123.0,6544,4199.0,40.832515,true,false,true,true,,v317_direct,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\direct__v317_direct\prob_19.solution.json
prob_19.json,300,4,1896684.0,123.0,6544,4199.0,40.741750,true,false,true,true,,v318_baseline_hh_alias,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\wrapper__v318_baseline_hh_alias\prob_19.solution.json
prob_20.json,300,5,5199740.0,164.0,3642,6436.0,46.190950,true,false,true,true,,v317_direct,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\direct__v317_direct\prob_20.solution.json
prob_20.json,300,5,5199740.0,164.0,3642,6436.0,46.647447,true,false,true,true,,v318_baseline_hh_alias,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\report.html,reports\ogc2026_reboot_v001\verify_active_v318_baseline_hh_py_alias_20260630_001\solutions\wrapper__v318_baseline_hh_alias\prob_20.solution.json
