instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_31.json,200,4,39589844.0,2735.0,1843,11680.0,52.802053,true,false,true,true,,v117_direct,reports\ogc2026_reboot_v001\compare_v117_v118_prob31_prob37_prob40_20260620_001\report.html,reports\ogc2026_reboot_v001\compare_v117_v118_prob31_prob37_prob40_20260620_001\solutions\hh__v117_direct\prob_31.solution.json
prob_31.json,200,4,39589844.0,2735.0,1843,11680.0,50.449807,true,false,true,true,,v118_direct,reports\ogc2026_reboot_v001\compare_v117_v118_prob31_prob37_prob40_20260620_001\report.html,reports\ogc2026_reboot_v001\compare_v117_v118_prob31_prob37_prob40_20260620_001\solutions\hh__v118_direct\prob_31.solution.json
prob_37.json,250,3,17644653.0,3961.0,3660,7380.0,49.691903,true,false,true,true,,v117_direct,reports\ogc2026_reboot_v001\compare_v117_v118_prob31_prob37_prob40_20260620_001\report.html,reports\ogc2026_reboot_v001\compare_v117_v118_prob31_prob37_prob40_20260620_001\solutions\hh__v117_direct\prob_37.solution.json
prob_37.json,250,3,17644653.0,3961.0,3660,7380.0,50.588279,true,false,true,true,,v118_direct,reports\ogc2026_reboot_v001\compare_v117_v118_prob31_prob37_prob40_20260620_001\report.html,reports\ogc2026_reboot_v001\compare_v117_v118_prob31_prob37_prob40_20260620_001\solutions\hh__v118_direct\prob_37.solution.json
prob_40.json,250,4,5910122.0,8622.0,4587,11897.0,43.860857,true,false,true,true,,v117_direct,reports\ogc2026_reboot_v001\compare_v117_v118_prob31_prob37_prob40_20260620_001\report.html,reports\ogc2026_reboot_v001\compare_v117_v118_prob31_prob37_prob40_20260620_001\solutions\hh__v117_direct\prob_40.solution.json
prob_40.json,250,4,5910122.0,8622.0,4587,11897.0,54.640102,true,false,true,true,,v118_direct,reports\ogc2026_reboot_v001\compare_v117_v118_prob31_prob37_prob40_20260620_001\report.html,reports\ogc2026_reboot_v001\compare_v117_v118_prob31_prob37_prob40_20260620_001\solutions\hh__v118_direct\prob_40.solution.json
